400
(0.0168884,-0.0140208)
(-0.0112903,0.0188823)
(0.0110218,-0.017734)
(-0.0692618,-0.00521306)
(0.037261,0.032471)
(-0.0116959,0.00873224)
(0.105251,-0.0238689)
(0.0308537,-0.00759587)
(0.0329574,-0.0224461)
(-0.0202676,0.0385539)
(0.08876,-0.0100514)
(-0.0425297,0.0100784)
(0.0126909,0.00924902)
(-0.0012072,0.000225173)
(-0.0121919,-0.00839869)
(0.0175077,-0.0199044)
(0.0135182,-0.0449203)
(0.0132548,-0.00667228)
(0.0322549,0.0135398)
(-0.0286267,0.00489522)
(0.0164593,-0.0391174)
(-0.0219463,-0.0215286)
(0.0568241,-0.0323397)
(-0.0183125,-0.0550685)
(-0.00247891,-0.00365999)
(-0.0398412,0.0325131)
(0.0733581,0.027795)
(-0.00125599,0.0420374)
(-0.0124803,-0.0402738)
(-0.0318345,0.00173983)
(0.0550756,-0.0545798)
(-0.0153374,-0.0159381)
(0.062102,-0.0113717)
(-0.0165075,0.0201347)
(0.0164677,0.0122326)
(-0.0851457,-0.0411049)
(0.0334153,0.0431789)
(0.042971,-0.0446024)
(-0.00340246,-0.0333707)
(-0.0187512,0.026479)
(-0.007244,-0.0233321)
(-0.0380042,0.00775275)
(0.0161969,-0.0118816)
(-0.0153341,-0.00688653)
(0.0266129,-0.0369669)
(-0.0315068,-0.000678992)
(0.00811694,-0.000393585)
(0.0114822,0.0210643)
(-0.0329395,-0.00562366)
(-0.0301544,0.0220385)
(0.0107602,0.00344588)
(-0.0074297,0.0284932)
(0.0141537,-0.0170944)
(0.00351049,0.0210778)
(-0.0643242,0.0569008)
(-0.0264367,0.0273997)
(0.0118033,-0.018423)
(-0.00670512,-0.0174573)
(0.0276128,-0.0348067)
(-0.0289139,0.0411814)
(0.0319548,-0.00448452)
(0.00197821,-0.0355703)
(-0.0231389,0.0365637)
(-0.0195279,-0.0376411)
(0.0319348,-0.0350263)
(0.00860272,0.0210793)
(-0.00810036,-0.0139881)
(-0.0109638,-0.033946)
(0.0109099,0.0253632)
(-0.0168041,0.0476501)
(0.0123588,-0.0615435)
(0.0256559,0.0270199)
(-0.0194482,-0.00910831)
(-0.0318596,0.0160095)
(0.0139127,0.00963541)
(-0.0171237,-0.013344)
