---------------------------
f_d = -5000
---------------------------
(-0.334586,-0.523644)
(0.118985,0.489766)
(-0.455607,-0.205701)
(-0.126393,-0.118649)
(0.332607,-0.16349)
(-0.333014,0.436802)
(-1.09858,0.506583)
(0.461478,-0.86142)
(0.736292,0.184234)
(-0.948963,-0.165353)
(0.342834,-0.0940446)
(0.569323,-0.83438)
(-0.468883,-0.406344)
(-0.0915104,-0.532456)
(-0.918301,0.72158)
(-0.430209,0.0612329)
(-0.665783,-0.36962)
(-0.272691,-0.314051)
(-0.984727,-0.460881)
(-0.100548,0.665328)
(-0.0321779,-0.360881)
(0.163121,0.49047)
(0.434155,-1.07433)
(-0.599015,-0.541438)
(-0.240043,0.0100405)
(-0.913149,-1.44199)
(0.101279,0.394514)
(0.23895,0.371917)
(0.174579,0.543188)
(-0.241884,-0.190893)
(-0.279897,0.164776)
(0.0119118,-0.0661128)
(0.0543192,-0.465381)
(-0.439172,0.441483)
(-0.613253,-0.460462)
(0.365136,-1.44485)
(0.625237,-0.604765)
(1.05421,0.444597)
(-0.0319289,0.213514)
(0.59732,-0.715398)
(0.228104,-0.526515)
(-0.457693,0.697176)
(-0.718709,0.191533)
(-0.114819,0.440742)
(-0.289846,-0.521897)
(-0.262915,0.750409)
(0.503793,0.0383704)
(-0.428009,0.0747283)
(0.981707,-0.87457)
(-0.135,0.0162023)
(0.403138,-0.849917)
(-0.388651,0.464647)
(-0.537072,0.666187)
(-0.609296,0.716534)
(-0.0153287,-0.320741)
(0.177122,-0.142635)
(0.301958,0.791683)
(-0.447935,0.0435055)
(-0.308798,-0.506945)
(0.256842,-0.426692)
(0.908034,-0.251948)
(-0.231416,-0.37624)
(-0.0492662,0.31772)
(0.487366,-0.283371)
(0.0290012,0.602007)
(-0.776855,0.251381)
(-0.00279725,-0.599321)
(-0.893872,-0.368637)
(0.216426,-0.0415507)
(0.584981,-0.3793)
(0.715392,-0.510524)
(-0.172341,-0.436144)
(0.389955,0.468626)
(0.338591,0.507722)
(-0.424003,0.257928)
(0.233805,0.117182)
(0.667656,-1.10339)
(0.0682093,-0.0609985)
(-0.326369,-1.19808)
(-0.367124,-0.907828)
(0.856102,-1.89727)
(0.0329561,-0.241129)
(0.130584,-0.318954)
(1.19227,1.44132)
(2.29269,-5.14739)
(0.0298682,2.40083)
(-1.24971,1.2054)
(-0.508923,0.318091)
(-1.83401,0.753733)
(-1.16984,1.20915)
(0.1542,-0.486768)
(-0.324321,0.741737)
(-0.0175682,-0.00227675)
(-0.372583,0.546661)
(-0.252544,0.184199)
(-0.289121,0.501544)
(0.00111204,-0.15488)
(-0.218914,0.503089)
(0.313404,-0.204443)
(-0.482521,0.722467)
(0.359989,0.532789)
(0.918379,-0.339323)
(0.483168,-0.107908)
(1.38525,0.56294)
(0.744781,0.447664)
(0.205529,0.551491)
(0.546576,0.463037)
(0.329816,1.23427)
(-0.515628,-0.0954494)
(0.926641,-0.33388)
(-0.00894321,-0.522554)
(-0.452734,-0.430008)
(0.0788854,-0.128848)
(0.0896119,0.909314)
(0.331281,0.420103)
(0.103691,-1.7168)
(-0.775492,-0.0115509)
(-0.0674237,-0.179065)
(-0.760503,-0.349699)
(0.690367,0.296355)
(0.0412517,0.132376)
(-0.933553,-0.285215)
(-0.455178,-0.176111)
(1.27151,-0.266519)
(-0.394485,0.298493)
(0.293386,1.18433)
(0.0852099,-0.0950733)
(-0.364461,-0.459931)
(0.263887,0.4519)
(-0.00915015,0.0912065)
(0.0322849,0.644001)
(0.102206,0.509568)
(-0.665019,0.488751)
(0.0879905,0.201955)
(-0.13638,-0.823604)
(0.322255,0.888653)
(0.16035,-0.0843095)
(-0.247073,-0.543121)
(-0.0998208,0.353679)
(0.827238,-0.598708)
(-0.18237,0.624684)
(-0.366342,-0.858514)
(0.5041,0.52275)
(0.211359,-0.284781)
(-1.18984,-0.360963)
(-0.0101257,-0.844303)
(-0.30423,0.657834)
(0.440738,-0.0963586)
(-0.208723,0.207445)
(-0.0026007,0.094543)
(-0.196762,-0.823106)
(-0.132565,-0.580713)
(0.459742,-0.328261)
(-0.202365,-1.17815)
(-0.146565,-0.253281)
(0.207816,0.622841)
(0.263691,-0.357111)
(0.430119,-0.690124)
(0.143917,0.05095)
(-0.198587,-0.0792494)
(0.280547,0.507841)
(0.229516,-0.156375)
(-0.626343,0.615337)
(-0.203806,-0.601964)
(-0.275467,-0.47035)
(0.112644,0.386377)
(0.639856,-0.205048)
