---------------------------
f_d = -5000
---------------------------
(0.515272,0.516211)
(-0.321671,-0.314859)
(1.33796,0.608703)
(0.256485,-0.449298)
(-0.209848,1.34995)
(-0.104731,-0.602593)
(0.297487,0.328112)
(-0.852529,-0.340267)
(-0.880923,0.646459)
(0.442212,-0.412988)
(-0.547666,0.113281)
(-0.423681,-0.69902)
(0.0354896,0.20696)
(-0.469637,-0.295081)
(0.556641,0.893068)
(0.573798,-0.359663)
(0.023341,1.29941)
(0.422471,-0.965505)
(-0.917351,-0.140785)
(0.144014,-0.475098)
(-1.06297,1.88646)
(-0.00553129,-0.0575671)
(0.401138,-0.250299)
(-0.000461392,0.0682577)
(-1.0603,0.457126)
(0.8548,-0.163538)
(0.288787,0.89049)
(0.469996,0.498036)
(0.0419748,0.297463)
(0.0812151,-0.623803)
(-1.49229,0.530193)
(0.612878,-0.65854)
(0.112543,-0.0515335)
(1.16418,-0.708142)
(-1.05458,-0.0742543)
(0.757151,-0.140691)
(-0.352322,-0.324521)
(-0.274943,0.428716)
(0.410519,-0.369365)
(0.469892,-0.50015)
(-0.260836,-0.431419)
(0.424946,0.599839)
(0.179801,-0.80505)
(1.76906,0.0254683)
(0.328383,-0.769498)
(0.362263,0.269624)
(-0.407736,0.1962)
(0.260973,1.2416)
(0.321503,-0.208407)
(-0.33003,0.469531)
(0.638938,-0.25179)
(0.304852,1.38856)
(-0.302234,-0.373255)
(-0.356101,0.822423)
(-1.12696,-0.520336)
(-0.817267,1.36533)
(0.829332,-0.719391)
(-0.325208,-0.310274)
(0.728917,-1.0675)
(-0.309918,0.777161)
(0.0105201,-0.719856)
(-0.736287,-0.142628)
(0.782579,-0.291483)
(0.399642,0.296746)
(0.205183,-0.249978)
(0.0218865,0.595246)
(-0.49335,-0.63647)
(-0.176346,0.645695)
(-0.185061,0.0272971)
(-0.954895,0.115897)
(0.690347,0.212272)
(-0.155386,0.0557818)
(0.21392,-0.380085)
(-0.326349,-0.495775)
(-0.913537,0.175022)
(-0.312331,-0.766583)
(0.128076,1.00587)
(-0.509352,0.250365)
(-0.92026,-0.522257)
(-0.509969,-0.0852812)
(-0.418584,-0.0949845)
(0.130802,-0.231617)
(1.9694,0.150428)
(-1.04574,-0.373793)
(1.38209,0.46476)
(-0.43845,0.531792)
(0.0465655,0.0261811)
(0.454113,0.662446)
(-0.277418,0.259861)
(-0.31204,-0.546507)
(-0.417643,0.544887)
(0.405239,-0.49873)
(0.475162,0.828943)
(-0.259941,-0.0866593)
(-0.235641,0.684744)
(-0.706922,-0.897801)
(1.67785,0.819615)
