---------------------------
f_d = -5000
---------------------------
(0.612585,-0.521057)
(0.502263,-0.195622)
(1.29072,0.115252)
(0.0300361,-0.0370515)
(-0.279151,0.755848)
(0.589083,-0.909395)
(-0.466758,-0.0770542)
(-0.440039,0.113745)
(-0.860726,-0.562426)
(-0.467624,0.986008)
(-0.749139,0.422484)
(0.132731,0.26327)
(0.349757,-0.0950296)
(0.141975,0.0191902)
(0.912792,0.55605)
(0.451918,0.270842)
(-0.00143612,-0.158456)
(0.580231,-0.0473042)
(0.470519,0.474033)
(0.217841,-0.297383)
(-1.1388,-0.0428678)
(0.322649,0.968157)
(-1.71911,0.979805)
(0.389619,0.304059)
(-0.313891,-0.183176)
(-0.115014,0.0650405)
(-0.273561,0.0112725)
(0.153175,0.421245)
(0.255057,-0.694429)
(0.316543,0.221466)
(0.246581,0.30072)
(0.630235,-1.5618)
(-0.416817,-0.110532)
(0.310212,0.232545)
(0.372999,-1.21749)
(-0.248302,0.378957)
(-0.49809,0.685353)
(0.395825,0.628129)
(0.276995,1.01328)
(0.252302,-0.0509034)
(0.129797,0.0977864)
(-1.18155,0.690377)
(0.344874,-0.286654)
(0.364191,0.492442)
(-0.0062498,0.134472)
(0.879911,-0.0535903)
(-0.220855,-0.61412)
(0.102054,-0.516084)
(0.0246996,0.767782)
(0.883077,-0.26577)
(0.405679,0.0873128)
(-0.521251,0.0197705)
(0.0627673,0.259489)
(0.639191,-0.59921)
(-0.959444,0.3371)
(0.652521,0.689122)
(-0.175403,0.579605)
(-0.148466,0.309185)
(-0.390415,-0.267834)
(-1.61275,-0.0856643)
(-0.0574915,0.0360185)
(-0.430216,-0.660821)
(-0.323577,-1.48238)
(-0.229936,0.771752)
(0.381276,0.328892)
(-0.00538101,0.250584)
(0.088478,-0.310091)
(-0.364684,0.176052)
(0.496272,0.581232)
(-0.340078,-0.112675)
(0.125011,-0.246938)
(0.261086,-0.538721)
(-0.631606,0.653877)
(0.654336,-0.259647)
(0.0822267,0.0108198)
(0.431904,0.834521)
(0.108253,0.127923)
(0.895242,0.527362)
(0.325531,0.542372)
(-0.314505,-1.03494)
(-0.408377,0.49372)
(-0.526122,-0.396802)
(-0.855683,-0.453302)
(0.410792,0.00895906)
(-0.338598,0.415489)
(-0.178051,0.62182)
(-0.0793851,-1.03392)
(0.405853,-0.343232)
(1.03641,-0.814379)
(0.107083,-0.0707648)
(-0.519443,0.544182)
(-0.0619532,0.414278)
(-0.536766,-0.182111)
(0.122565,-1.09002)
(-0.324919,1.70285)
(0.564842,-0.335454)
(-0.209709,0.81713)
(-0.0935671,0.478807)
(0.142847,0.42486)
(0.709038,-0.206101)
(0.130033,-0.774824)
(-0.545233,1.07333)
(-0.634933,0.0694259)
(0.14261,-0.182025)
(0.098864,0.39176)
(0.0492167,-0.163462)
(0.859182,-0.601334)
(-0.0923019,0.289535)
(-0.577108,0.0512073)
(0.0897494,0.418346)
(1.37475,-0.859359)
(0.0722804,-0.570642)
(0.278929,-0.550904)
(-0.571291,-0.244157)
(0.0963412,0.371717)
(-0.375032,-0.822216)
(1.23958,-0.145865)
(0.602587,-0.10966)
(-0.0160644,0.433616)
(0.0498824,-0.246796)
(-0.610329,0.532119)
(1.16157,-0.899079)
(-0.290079,0.833172)
(0.360807,-0.390481)
(-0.259151,-0.514441)
(0.0366481,-0.195582)
(-0.338911,0.37966)
(-1.00265,1.30447)
(0.929679,0.151684)
(0.474013,0.174628)
(0.610095,0.351105)
(-0.0194655,0.393596)
(0.653752,-0.222997)
(-0.283494,-0.40889)
(-0.415505,-0.421811)
(0.0864408,0.0730579)
(-0.269021,-1.06337)
(0.266515,0.0908924)
(1.08628,-0.15932)
(-0.242292,-0.237988)
(0.782367,0.376084)
(0.529988,0.317549)
(-0.412147,-0.407004)
(-0.318113,-0.0227625)
(-0.89095,0.110106)
(-0.497912,0.624071)
(-0.374577,0.115499)
(-0.0278715,0.168178)
(-0.141748,1.10906)
(-0.943096,-0.419066)
(-0.79891,-0.60705)
(-0.0875265,0.0508749)
(-0.233924,-0.431117)
(-0.557574,-0.530093)
(0.221756,0.14496)
(0.0366076,-0.118601)
(0.073684,0.574924)
(-0.275272,-0.0460493)
(0.497395,0.00866175)
(-0.963879,0.115833)
(-2.22875,-0.532131)
(1.41061,-1.07982)
(-1.19828,1.23419)
(1.63589,0.0507213)
(-0.625214,0.05471)
(-0.331453,-0.491422)
(0.615349,0.631942)
(0.491298,0.422048)
(-0.208211,-0.118792)
(-1.32379,0.450821)
(-0.226483,0.6748)
(0.475272,-1.02725)
(-0.433098,-0.996114)
(-0.718156,0.110433)
(0.852865,0.36722)
(-0.448531,-0.610199)
(-1.22375,0.298929)
(-0.527368,0.442763)
(0.792983,-0.430705)
(0.317146,-0.619764)
(0.289976,-0.636115)
(-0.314728,0.472472)
(0.074766,0.598443)
(-0.0825063,-0.817977)
(-0.326077,0.314495)
(-1.21947,-0.730323)
(-0.488043,-0.302209)
(-0.289147,-1.27673)
(0.524534,-0.272735)
(-1.4295,0.182256)
(-0.550181,-0.676278)
(0.774135,-0.566667)
(0.137558,-2.34559)
(-0.939962,-1.34898)
(-1.65657,-0.121147)
(0.218067,0.520849)
(-0.216466,1.24938)
(-0.202839,0.605831)
(0.385329,0.547643)
(0.114518,1.21686)
(0.310591,0.513917)
(-0.282963,0.655453)
(-0.366301,-0.42104)
(0.684193,0.631988)
(-0.370894,0.316915)
(0.232538,0.974597)
(0.679152,-0.303608)
(-0.587962,-0.400844)
(0.182385,-0.32206)
(0.326797,1.00021)
(0.297585,0.13152)
(-0.359734,0.241679)
(-0.17293,1.21795)
(1.02673,-0.398962)
(-0.198081,0.768743)
(0.0611183,0.244233)
(0.384478,-0.0241307)
(0.355034,0.163181)
(-0.00191478,-0.444696)
(-0.431885,-1.11798)
(0.692871,0.252657)
(0.421725,-0.419954)
(0.0965576,-0.368334)
(0.375949,0.19943)
(0.541831,0.214428)
(0.300015,-0.300734)
(0.612133,0.0687462)
(0.399516,0.176816)
(-0.748406,-0.354989)
(-0.0439088,-0.572553)
(0.408965,0.693715)
(0.0645521,0.17124)
(-0.614129,-0.112759)
(-0.00797117,-0.027727)
(-0.723927,-0.187273)
(0.722778,0.163116)
(-0.0414763,-0.8446)
(-0.509831,0.513205)
(-0.611278,-0.0961133)
(0.722278,0.867608)
(0.485323,0.111632)
(-0.380408,0.0507801)
(-0.693529,-0.718166)
(-0.0236218,0.39877)
(-0.488618,0.688633)
(0.437883,0.172418)
(-0.0566639,-0.18073)
(0.177498,0.183615)
(0.160005,-0.62207)
(0.492839,-0.115874)
(-0.587144,0.732254)
(0.405792,-0.830959)
(-0.552767,-0.142937)
(-0.119484,0.0602413)
(1.03464,-0.404386)
(0.283058,-0.383614)
(0.42192,-0.567824)
(-0.265108,-0.43341)
(0.335093,0.504036)
(-0.718726,0.0716571)
(0.417452,0.422335)
(0.162314,-0.103298)
(1.3268,0.0336316)
(-1.00208,0.34818)
(-0.164907,0.28729)
(-0.0415074,-0.190037)
(0.600863,0.333023)
(-1.14541,-0.74879)
(-1.22813,0.207387)
(-1.1136,-0.0308782)
(0.273786,1.24282)
(1.02354,-0.329752)
(0.120128,-0.0544427)
(0.666132,0.913199)
(0.0388345,0.428714)
(-0.128996,-0.231907)
(0.337764,0.344718)
(-0.250177,-0.615129)
(0.000514763,0.861568)
(0.688394,0.430758)
(-1.33381,0.162648)
(0.348757,0.683858)
(-1.40539,-0.380589)
(-0.467919,-0.873776)
(-0.845975,0.0325311)
(0.0904984,-0.0574704)
(0.122598,-0.393607)
(-0.845685,0.357244)
(-0.727592,0.382402)
(0.304158,-0.821229)
(0.431,-0.306044)
(0.264787,-0.0235527)
(0.445954,-0.164382)
(-0.69269,-1.24583)
(-0.404456,0.18914)
(0.85643,0.45994)
(0.0646031,0.699072)
(0.832802,0.206451)
(-0.307578,0.54913)
(-0.759665,0.339694)
(0.23724,-0.208666)
(-0.113164,0.140521)
(-0.199811,0.288157)
(-0.0716174,-0.446248)
(-0.0914007,0.127861)
(0.574145,-0.145825)
(0.165275,0.0830576)
(0.422957,-0.624196)
(-0.321772,-0.103892)
(0.244832,0.429811)
(-0.490635,-0.268778)
(-0.494562,-1.19325)
(0.572753,-0.483867)
(0.951157,-0.211218)
(-0.189898,-0.245745)
(0.362096,0.256059)
(-0.422944,-0.380492)
(-0.600247,0.228179)
(0.227854,1.07625)
(-0.232959,-0.627603)
(-0.288117,0.107706)
(-0.20528,0.103124)
(0.092285,0.793111)
(-0.332609,-0.402893)
(0.285582,-0.152891)
(-0.264282,-1.0024)
(0.0428,0.0872272)
(0.737274,-0.708877)
(-0.123052,-0.0474995)
(0.224837,-0.0911372)
(-0.688263,-0.430618)
(-0.528381,-0.767153)
(-0.759938,0.413242)
(-0.143746,-0.322254)
(0.0121238,-0.850317)
(0.585067,-0.317657)
(-1.00217,0.0206886)
(-0.533671,-0.332735)
(1.0149,0.484088)
(-0.160838,-0.589583)
(0.687036,0.618421)
(0.449468,0.833651)
(-0.134944,0.448023)
(-0.0763708,0.04364)
(0.790288,1.37725)
(0.249,-0.399603)
(0.261708,-0.36349)
(0.215228,-0.739228)
(-0.658043,-0.380886)
(0.307278,0.557556)
(-0.405983,-0.358928)
(-0.207353,0.2126)
(0.169773,0.752812)
(-0.0385914,0.0250267)
(0.21071,0.817133)
(-0.0655544,0.0457744)
(-0.899043,-0.0909034)
(0.137205,-0.220224)
(-0.694963,-0.138033)
(1.29225,-0.182839)
(-0.167194,-0.111396)
(-0.403939,-0.258761)
(-0.809998,-0.583341)
(0.0261433,-0.736739)
(-0.347454,-0.313045)
(-0.717716,0.0261463)
(-0.539654,0.913112)
(0.294814,-0.142226)
(0.306641,0.026824)
(-0.153436,-0.100408)
(-0.570975,1.26353)
(-0.553886,0.52019)
(0.284931,-0.0814327)
(0.497127,-0.485997)
(0.193346,0.840158)
(0.686163,-0.0814187)
(0.0407536,-0.630792)
(0.436887,0.547884)
(0.542035,0.132542)
(-0.121398,0.123055)
(-0.473362,0.303374)
(0.0246145,0.306657)
(-0.559346,0.435679)
(-1.01358,0.585278)
(0.269244,0.120646)
(0.214146,0.313793)
(-0.411168,0.636106)
(0.193906,-0.993513)
(0.210999,0.106692)
(-0.746103,-0.133615)
(-0.316104,-0.588282)
(0.348668,-0.0868937)
(-0.016027,-1.35993)
(-0.668428,0.17509)
(-0.322296,-0.546733)
(-0.191684,-0.0131217)
(-0.325105,0.0947214)
(-0.423959,0.589805)
(-0.938454,-0.602418)
(0.0421147,-0.0595363)
---------------------------
f_d = -4000
---------------------------
(0.502316,-0.19553)
(1.29071,0.115352)
(0.0299782,-0.0370022)
(-0.279184,0.755843)
(0.589084,-0.909382)
(-0.466785,-0.0770327)
(-0.440059,0.113727)
(-0.860718,-0.562426)
(-0.467638,0.986006)
(-0.749129,0.422448)
(0.132781,0.263265)
(0.3498,-0.0950016)
(0.142008,0.0192427)
(0.912782,0.556119)
(0.451885,0.270871)
(-0.00143762,-0.158436)
(0.580218,-0.0472577)
(0.470464,0.474079)
(0.217779,-0.29738)
(-1.13884,-0.0428589)
(0.322574,0.968146)
(-1.71917,0.979718)
(0.389632,0.303987)
(-0.313873,-0.183215)
(-0.114993,0.0650061)
(-0.273538,0.0112595)
(0.153209,0.421216)
(0.255106,-0.694425)
(0.316561,0.221489)
(0.246609,0.300702)
(0.630289,-1.56178)
(-0.416794,-0.110484)
(0.310238,0.232564)
(0.373029,-1.21742)
(-0.24833,0.379031)
(-0.498125,0.685382)
(0.395792,0.628173)
(0.276942,1.01329)
(0.252266,-0.0509108)
(0.129746,0.0977761)
(-1.18157,0.690313)
(0.344903,-0.286671)
(0.364187,0.492457)
(-0.00624902,0.134459)
(0.879922,-0.0535871)
(-0.220834,-0.61412)
(0.102074,-0.51606)
(0.0246908,0.767821)
(0.883071,-0.265736)
(0.405634,0.0873509)
(-0.521286,0.0197512)
(0.0627621,0.259495)
(0.639166,-0.599182)
(-0.959483,0.337118)
(0.652462,0.68914)
(-0.175492,0.579582)
(-0.148534,0.309127)
(-0.390447,-0.267923)
(-1.61274,-0.0857722)
(-0.0574479,0.0359475)
(-0.430153,-0.660874)
(-0.323478,-1.48237)
(-0.229913,0.771805)
(0.381273,0.328924)
(-0.00538001,0.250585)
(0.0884779,-0.310092)
(-0.364674,0.176066)
(0.496253,0.581239)
(-0.340074,-0.112706)
(0.125049,-0.246947)
(0.26111,-0.53869)
(-0.631597,0.653882)
(0.654362,-0.259619)
(0.0822265,0.010885)
(0.43187,0.834548)
(0.108237,0.127944)
(0.895188,0.52739)
(0.325457,0.542335)
(-0.31453,-1.03498)
(-0.408407,0.493684)
(-0.526124,-0.396866)
(-0.855626,-0.453327)
(0.410826,0.00896907)
(-0.338612,0.415491)
(-0.178037,0.621756)
(-0.0793001,-1.03396)
(0.405933,-0.343204)
(1.03645,-0.814299)
(0.10704,-0.0706964)
(-0.5195,0.544192)
(-0.0619888,0.414241)
(-0.536744,-0.182153)
(0.12261,-1.08996)
(-0.324947,1.70289)
(0.56483,-0.335434)
(-0.209743,0.817135)
(-0.0936068,0.478792)
(0.142836,0.424836)
(0.709036,-0.2061)
(0.130004,-0.774816)
(-0.545295,1.0733)
(-0.634927,0.0693546)
(0.14263,-0.182041)
(0.0988866,0.391743)
(0.0492613,-0.163491)
(0.859195,-0.601302)
(-0.0923195,0.289536)
(-0.577109,0.0511536)
(0.0897924,0.418316)
(1.3748,-0.859349)
(0.0722894,-0.570605)
(0.278944,-0.550888)
(-0.571274,-0.24414)
(0.0963501,0.371695)
(-0.374961,-0.822198)
(1.23963,-0.145769)
(0.602557,-0.109569)
(-0.0161129,0.433635)
(0.0498509,-0.246787)
(-0.610315,0.532124)
(1.16158,-0.899018)
(-0.290081,0.833215)
(0.360798,-0.390495)
(-0.259134,-0.514444)
(0.0366314,-0.195545)
(-0.33897,0.37969)
(-1.00268,1.30446)
